answer,word_ids,vocab_size,predicted_profiles
dynamic character,"[20, 21, 5, 2, 19, 6, 18, 31, 18, 9, 2, 11, 2, 18, 8, 4, 11]",34,"[1.0138232707977295, 0.724937915802002, 0.6298682689666748, 0.670080840587616, -0.004531390964984894, 0.9853202104568481, 0.346727192401886, 1.5395240783691406, 0.8413103222846985, 0.37196505069732666, 0.8201537132263184, 1.032542109489441, 0.007115368265658617, 0.8186296820640564, 1.136670470237732, 0.6625085473060608, 1.3270751237869263, 0.9767276048660278, 0.24271582067012787, -0.002310224110260606, 0.6907517313957214, 0.19744345545768738, 0.6438637375831604, 1.0339806079864502, 1.516467571258545, 1.6795330047607422, 1.0784263610839844, -0.004135396331548691, 0.5951604247093201, 0.7176241874694824, 1.6519031524658203, 1.1736122369766235, 0.7563223242759705, 1.6296778917312622, 0.016038965433835983, 0.49649757146835327, -0.03214084357023239, 0.20104211568832397, 2.180884599685669, 0.5413908958435059, 0.7460088133811951, 0.7103254199028015, 0.20081841945648193, 0.6690980792045593, 0.024449199438095093, 0.27935951948165894, 0.276924192905426, 0.9898154735565186, 0.5352712869644165, 1.5968915224075317, 0.4308686852455139, 1.8129546642303467, 0.7260633707046509, 0.6167415976524353, 1.3101627826690674, 0.1223333328962326, 0.4421834647655487, 0.4704350531101227, 1.377571940422058, 1.0728280544281006, 1.3734347820281982, 0.33625900745391846, 1.2660616636276245, 0.24353069067001343]"
epilogue,"[4, 3, 6, 14, 12, 17, 13, 4]",34,"[0.08896183967590332, 2.0411643981933594, 0.25503009557724, 0.2999747693538666, 0.004889247938990593, 0.30594590306282043, 1.4643874168395996, 0.6189455986022949, 0.6403822302818298, 0.22930000722408295, 0.022558584809303284, 0.7856975793838501, 0.02959453873336315, 1.1582609415054321, 1.799007534980774, 0.651766836643219, 0.11794992536306381, 1.0237873792648315, 0.8633084297180176, 0.0004527257988229394, 0.08207126706838608, 0.04984486103057861, 1.495402455329895, 0.1656230092048645, 0.30744093656539917, 0.4293457865715027, 0.2780952453613281, -0.006233721971511841, 0.4797472059726715, 2.3082034587860107, 0.5147584080696106, 0.35228800773620605, 0.6804919838905334, 0.7230408787727356, -0.011204716749489307, 1.8628766536712646, -0.015642549842596054, -0.08465486764907837, 0.8458186984062195, 1.7570568323135376, 0.8614494800567627, 1.5838021039962769, 0.05550716817378998, 1.7486974000930786, 0.09134233742952347, 0.5133277773857117, 0.9211745262145996, 2.181417942047119, 0.34231337904930115, 0.17849427461624146, 0.16769304871559143, 0.6061870455741882, 2.347773551940918, 0.9163818359375, 0.9570505619049072, 0.0820426493883133, 0.8480632901191711, 1.0736931562423706, 0.6758809685707092, 0.1862630546092987, 1.142068862915039, 0.09025591611862183, 0.4780258238315582, 1.171472191810608]"
exposition,"[4, 27, 3, 12, 7, 6, 8, 6, 12, 5]",34,"[0.5649091005325317, 0.8565632700920105, 0.16427652537822723, 0.12237370759248734, 0.006172729656100273, 0.3508821129798889, 0.6743093132972717, 1.4082822799682617, 0.7009803652763367, 0.5955660343170166, 0.9373531937599182, 0.48559215664863586, 0.032822176814079285, 0.4666996896266937, 0.9853469133377075, 0.9888749718666077, 0.5469642877578735, 0.5150442719459534, 0.44656866788864136, -0.0002036484656855464, 0.4050455689430237, 0.10180330276489258, 0.9627078175544739, 0.5791860818862915, 0.7365522980690002, 0.6358202695846558, 0.7449910640716553, 0.003782450221478939, 0.2982560992240906, 0.9424581527709961, 1.0789422988891602, 0.5191816091537476, 0.24999749660491943, 0.9452924132347107, 0.001937867607921362, 0.6666237711906433, -0.025834891945123672, 0.39852285385131836, 1.5750296115875244, 0.829609751701355, 0.5572442412376404, 0.5799117684364319, -0.011307420209050179, 0.9919548034667969, 0.08559131622314453, 0.39445197582244873, 0.5978458523750305, 0.7892599701881409, 0.4690321683883667, 1.2169803380966187, 0.7770264744758606, 1.235366702079773, 1.050635814666748, 1.1819250583648682, 0.9368147850036621, 0.20150822401046753, 0.7313174605369568, 0.4323605000972748, 1.1456434726715088, 0.6886628866195679, 0.8441256880760193, 0.6040902733802795, 0.39323660731315613, 0.37000328302383423]"
falling action,"[22, 2, 14, 14, 6, 5, 17, 31, 2, 18, 8, 6, 12, 5]",34,"[1.4522786140441895, -0.0819362998008728, 0.9027290344238281, 0.9163340330123901, 0.004541944712400436, 1.8290818929672241, -0.18935170769691467, 1.6593177318572998, 0.5006704926490784, 0.6593162417411804, 1.0171148777008057, 1.1338919401168823, 0.028301164507865906, 0.7019546031951904, 0.3860790729522705, 0.5530751943588257, 2.1567418575286865, 1.4237228631973267, -0.18371926248073578, -0.0011085504665970802, 1.361768126487732, 0.04415955767035484, 0.09336908161640167, 1.9116523265838623, 2.2910256385803223, 2.6523098945617676, 1.5146362781524658, -0.012208780273795128, 1.1334900856018066, -0.03427112102508545, 2.2819149494171143, 1.984674334526062, 1.1589381694793701, 1.9254493713378906, 0.008249340578913689, -0.08057256042957306, -0.005448845215141773, 0.1247573047876358, 2.5467894077301025, -0.20751498639583588, 1.0224599838256836, 0.29242396354675293, 0.44550642371177673, -0.05109309405088425, -0.007056623697280884, -0.12413519620895386, -0.20186465978622437, 0.49385470151901245, 1.0069396495819092, 2.2755517959594727, 0.9014030694961548, 2.3240296840667725, -0.12825819849967957, 0.23580121994018555, 1.2129027843475342, -0.14576832950115204, 0.26224520802497864, 0.5704989433288574, 1.8412611484527588, 1.7053669691085815, 0.9479535818099976, 0.6868670582771301, 1.818375587463379, -0.10509078204631805]"
foil,"[22, 12, 6, 14]",34,"[0.8407235145568848, 0.7211495637893677, 1.0735063552856445, 1.0437654256820679, 0.005729386582970619, 0.8181374669075012, 0.6319300532341003, 0.5562514662742615, 0.7606624364852905, 0.05764053761959076, 0.26371002197265625, 1.28788161277771, 0.008321362547576427, 1.0231386423110962, 1.513642430305481, 0.022337324917316437, 1.1449249982833862, 0.859533429145813, 0.5024859309196472, 0.00020963407587260008, 0.4117346405982971, 0.48487281799316406, 0.32299062609672546, 0.47048497200012207, 1.2613041400909424, 1.453312873840332, 0.8327656984329224, -0.005309250205755234, 0.2224147766828537, 0.9363133311271667, 1.0028796195983887, 0.9759688973426819, 1.0036559104919434, 1.3186604976654053, -0.004921484272927046, 0.7542734742164612, -0.01035402063280344, 0.18279330432415009, 1.2407667636871338, 0.9482461214065552, 0.32286038994789124, 0.957126796245575, 0.10956016182899475, 0.746161699295044, 0.4094638526439667, 0.507570743560791, 0.5874024629592896, 1.3624520301818848, 0.09885847568511963, 0.7429367899894714, -0.028048280626535416, 0.924777090549469, 1.1475201845169067, 0.10533690452575684, 1.2343398332595825, 0.3472500741481781, -0.012927914038300514, 0.48166316747665405, 0.5328094363212585, 0.48730504512786865, 1.368506908416748, 0.016449972987174988, 1.5510634183883667, 0.616624116897583]"
indirect characterization,"[6, 5, 20, 6, 11, 4, 18, 8, 31, 18, 9, 2, 11, 2, 18, 8, 4, 11, 6, 15, 2, 8, 6, 12, 5]",34,"[0.9986229538917542, 0.5621892213821411, 0.4664422571659088, 0.4557254910469055, -0.00757523812353611, 0.9131056666374207, 0.1813342571258545, 1.701500415802002, 0.686451256275177, 0.47204214334487915, 0.9311333298683167, 0.7966848611831665, 0.02344755455851555, 0.5749970078468323, 0.7880865335464478, 0.8927948474884033, 1.25620698928833, 0.864067554473877, 0.07537196576595306, 0.0013708710903301835, 0.8051990270614624, 0.08718059957027435, 0.7024747133255005, 1.1714134216308594, 1.3926807641983032, 1.5562762022018433, 1.0308177471160889, -0.00876549817621708, 0.6745641231536865, 0.49645182490348816, 1.6635186672210693, 1.1059939861297607, 0.5522876977920532, 1.4492089748382568, 0.00862802006304264, 0.27700114250183105, -0.018581360578536987, 0.3530224561691284, 2.232755422592163, 0.2368936389684677, 0.7866119742393494, 0.4460565447807312, 0.21509206295013428, 0.6182858943939209, -0.11782790720462799, 0.18970611691474915, 0.12492474913597107, 0.6596667170524597, 0.6837193369865417, 1.7166701555252075, 0.6196778416633606, 1.8420531749725342, 0.40048450231552124, 0.8261542320251465, 1.1019760370254517, 0.04006430506706238, 0.5355692505836487, 0.44263675808906555, 1.5593584775924683, 1.097867488861084, 1.0540910959243774, 0.45691969990730286, 0.9176759719848633, 0.09292761236429214]"
limited narrator,"[14, 6, 19, 6, 8, 4, 20, 31, 5, 2, 11, 11, 2, 8, 12, 11]",34,"[0.4731851816177368, 1.2544760704040527, 0.2784629762172699, 0.35094761848449707, 0.0006357301026582718, 0.5703466534614563, 0.7040917277336121, 1.4332551956176758, 0.9093266725540161, 0.4335123300552368, 0.5853714942932129, 0.8488714098930359, 0.040827035903930664, 0.9569673538208008, 1.4496574401855469, 0.9945142865180969, 0.611910879611969, 0.9308915138244629, 0.49498897790908813, 0.00033402221743017435, 0.3089008331298828, 0.04688852280378342, 1.236234188079834, 0.5508584976196289, 0.9292774200439453, 0.9442406296730042, 0.729266881942749, -0.0031594056636095047, 0.5307710766792297, 1.38865327835083, 1.2046420574188232, 0.7146228551864624, 0.584815502166748, 1.3053793907165527, -0.0011140804272145033, 1.0706745386123657, -0.03124484233558178, 0.08309878408908844, 1.7744849920272827, 0.9352640509605408, 0.8249149918556213, 1.0654003620147705, 0.0669834092259407, 1.210260033607483, -0.024000972509384155, 0.22996103763580322, 0.46988409757614136, 1.5541749000549316, 0.5214113593101501, 1.028841257095337, 0.4544457793235779, 1.3554580211639404, 1.484641671180725, 1.083085298538208, 1.263463020324707, 0.01321391761302948, 0.8673151731491089, 0.7766874432563782, 1.314611554145813, 0.7141985893249512, 1.2708449363708496, 0.3104039430618286, 0.7207267880439758, 0.5698345303535461]"
motif,"[19, 12, 8, 6, 22]",34,"[0.6843289732933044, 0.5596667528152466, 0.4079478085041046, 0.4005622863769531, -0.0009468421339988708, 0.539210319519043, 0.45625776052474976, 1.179142713546753, 0.6871219873428345, 0.3000200390815735, 0.7353434562683105, 0.7012559175491333, 0.012278318405151367, 0.5066456198692322, 0.898280143737793, 0.5205737948417664, 0.8011465072631836, 0.5786155462265015, 0.3034956753253937, -0.00038288673385977745, 0.4763503670692444, 0.16321687400341034, 0.5723019242286682, 0.6251533031463623, 0.893303394317627, 0.9298454523086548, 0.7821493148803711, -0.007327679544687271, 0.3001551926136017, 0.6465333104133606, 1.065786361694336, 0.7046300768852234, 0.4357793629169464, 1.052620768547058, -0.0013711119536310434, 0.46556106209754944, -0.00787310115993023, 0.38107144832611084, 1.4976167678833008, 0.5266081094741821, 0.4101775288581848, 0.4662253260612488, 0.03453055024147034, 0.6160218715667725, 0.09207287430763245, 0.3149935007095337, 0.4469425678253174, 0.73647540807724, 0.30211034417152405, 1.1173491477966309, 0.37835341691970825, 1.130646824836731, 0.7264391183853149, 0.615765392780304, 0.9457260370254517, 0.20078487694263458, 0.32366758584976196, 0.35478925704956055, 0.9370912313461304, 0.659706175327301, 0.8625494241714478, 0.3841094970703125, 0.693268895149231, 0.3313289284706116]"
prologue,"[3, 11, 12, 14, 12, 17, 13, 4]",34,"[0.30557966232299805, 1.3029632568359375, 0.32266008853912354, 0.3613653779029846, 0.00873470213264227, 0.44270098209381104, 0.8690424561500549, 0.8617117404937744, 0.6316720247268677, 0.283704936504364, 0.22231484949588776, 0.6679806709289551, 0.030006906017661095, 0.8599961996078491, 1.2503794431686401, 0.6899285316467285, 0.41289523243904114, 0.8252583742141724, 0.4891434907913208, -0.00015874335076659918, 0.23577222228050232, 0.07258956879377365, 1.039547324180603, 0.37714940309524536, 0.5842698216438293, 0.6666808724403381, 0.5286040306091309, 0.0013199429959058762, 0.4921458661556244, 1.408272624015808, 0.7444090843200684, 0.5675776600837708, 0.5618135333061218, 0.8532896041870117, -0.010514944791793823, 1.1453595161437988, -0.009018022567033768, 0.0819467306137085, 1.1193547248840332, 1.0169761180877686, 0.6901434063911438, 1.0129380226135254, 0.08272600173950195, 1.1783748865127563, 0.027280211448669434, 0.28254544734954834, 0.5155383348464966, 1.4909257888793945, 0.37992405891418457, 0.5569486021995544, 0.2724330723285675, 0.8339099884033203, 1.4925084114074707, 0.8299611210823059, 0.901147723197937, 0.05484384298324585, 0.6567027568817139, 0.766252875328064, 0.8644346594810486, 0.3715367615222931, 0.948055624961853, 0.1784203052520752, 0.5620788931846619, 0.6798154711723328]"
rising action,"[11, 6, 7, 6, 5, 17, 31, 2, 18, 8, 6, 12, 5]",34,"[1.2133458852767944, 0.02720184624195099, 0.7571419477462769, 0.7619463801383972, 0.015679804608225822, 1.4704540967941284, -0.08312222361564636, 1.4182801246643066, 0.4851249158382416, 0.48377174139022827, 0.8761122822761536, 0.9599558711051941, 0.02261965535581112, 0.6082656383514404, 0.46571508049964905, 0.48204514384269714, 1.7730686664581299, 1.1415544748306274, -0.0355309396982193, -0.0009922506287693977, 1.0752812623977661, 0.13861186802387238, 0.18852564692497253, 1.5137006044387817, 1.859849214553833, 2.124781608581543, 1.2073577642440796, -0.010182857513427734, 0.8849210143089294, 0.04287140071392059, 1.861494779586792, 1.5672162771224976, 0.8975162506103516, 1.5758817195892334, 0.008446261286735535, 0.0008613467216491699, -0.028865167871117592, 0.20108547806739807, 2.1151182651519775, -0.06641197204589844, 0.8044025897979736, 0.2917580306529999, 0.35264310240745544, 0.12525217235088348, 0.042418256402015686, -0.020822346210479736, -0.012021899223327637, 0.42842400074005127, 0.7408729791641235, 1.848258376121521, 0.6567986607551575, 1.8937499523162842, -0.02277962863445282, 0.27735382318496704, 1.032836675643921, -0.0016496479511260986, 0.25117793679237366, 0.45350393652915955, 1.4738222360610962, 1.3907244205474854, 0.8896225690841675, 0.5368718504905701, 1.4482256174087524, -0.03628838062286377]"
situational irony,"[7, 6, 8, 13, 2, 8, 6, 12, 5, 2, 14, 31, 6, 11, 12, 5, 21]",34,"[0.8119061589241028, 0.49435514211654663, 0.2942650318145752, 0.4200201630592346, 0.0016258955001831055, 1.125948429107666, 0.07762007415294647, 1.8003008365631104, 0.6425924301147461, 0.8068913817405701, 0.9962812662124634, 0.8223685622215271, 0.04718955606222153, 0.7199752926826477, 0.7194349765777588, 0.9698320031166077, 1.118152141571045, 1.2169469594955444, 0.04662078619003296, -0.001531838672235608, 0.8129532337188721, -0.14536727964878082, 0.6462873220443726, 1.364660620689392, 1.493651270866394, 1.6581733226776123, 1.1439706087112427, -0.005434678867459297, 0.9588204026222229, 0.5398575067520142, 1.9043567180633545, 1.3216041326522827, 0.7631542086601257, 1.5768852233886719, 0.005031891632825136, 0.34497934579849243, 0.0008719237521290779, 0.038687512278556824, 2.262449026107788, 0.12794077396392822, 1.1116677522659302, 0.5786742568016052, 0.22103174030780792, 0.3862643539905548, -0.139237180352211, -0.10822141170501709, -0.04068863391876221, 0.8380414843559265, 1.0196740627288818, 1.7690958976745605, 1.0425268411636353, 2.048072099685669, 0.5471761226654053, 0.8051869869232178, 1.2033467292785645, -0.1705026775598526, 0.6522854566574097, 0.7278260588645935, 1.895990014076233, 1.3422595262527466, 0.9482308030128479, 0.7355809211730957, 1.0268417596817017, 0.11182840168476105]"
static character,"[7, 8, 2, 8, 6, 18, 31, 18, 9, 2, 11, 2, 18, 8, 4, 11]",34,"[1.2413330078125, 0.49975526332855225, 0.8734182715415955, 0.8389168977737427, 0.004293899983167648, 1.0582170486450195, 0.28460097312927246, 1.3425507545471191, 0.7623491883277893, 0.17556187510490417, 0.743044912815094, 1.0835092067718506, 0.009755261242389679, 0.6951586008071899, 1.0133655071258545, 0.3990180194377899, 1.608346700668335, 0.8645908832550049, 0.18254251778125763, 0.0003383505390956998, 0.8308843374252319, 0.3645869493484497, 0.46318939328193665, 1.0817480087280273, 1.5725123882293701, 1.8520184755325317, 1.084495186805725, -0.005988327786326408, 0.5006818771362305, 0.4959680438041687, 1.5538334846496582, 1.25180184841156, 0.7768640518188477, 1.5812742710113525, 0.016623761504888535, 0.3142894506454468, -0.010862418450415134, 0.39803898334503174, 2.0208699703216553, 0.38485187292099, 0.5124070644378662, 0.5283145308494568, 0.23718295991420746, 0.5708106160163879, 0.10025496035814285, 0.3753637671470642, 0.3249413073062897, 0.7644090056419373, 0.3507058918476105, 1.5923861265182495, 0.2540004849433899, 1.640879511833191, 0.4688560366630554, 0.3771837651729584, 1.2095168828964233, 0.25575655698776245, 0.20011909306049347, 0.3177141547203064, 1.1328492164611816, 0.9939936399459839, 1.2651439905166626, 0.26591041684150696, 1.3606045246124268, 0.18405836820602417]"
suspense,"[7, 13, 7, 3, 4, 5, 7, 4]",34,"[0.7632753849029541, 0.9711110591888428, 0.5706285834312439, 0.5730528831481934, 0.006460200995206833, 0.39838165044784546, 0.9078353643417358, 0.8095572590827942, 0.7071493864059448, 0.08393195271492004, 0.5371584296226501, 0.6590595841407776, 0.006325068883597851, 0.5099976062774658, 1.008445382118225, 0.34621483087539673, 0.8694601655006409, 0.4415207505226135, 0.6310465335845947, -0.0017305531073361635, 0.43260592222213745, 0.48010796308517456, 0.691848874092102, 0.41235411167144775, 0.7788584232330322, 0.8337746262550354, 0.7083529233932495, -0.0012135785073041916, 0.1915484070777893, 0.9610076546669006, 0.7389925122261047, 0.582899808883667, 0.44198736548423767, 0.8765836954116821, -0.0007467418909072876, 0.7479451894760132, -0.0023819315247237682, 0.5035326480865479, 1.1294293403625488, 0.9531139135360718, 0.23276038467884064, 0.5929709672927856, 0.011243091896176338, 0.9213247299194336, 0.2266124039888382, 0.7187447547912598, 0.7628373503684998, 0.8499847650527954, 0.06540064513683319, 0.8757457733154297, 0.10423114895820618, 0.7839043736457825, 1.118607997894287, 0.5286775827407837, 0.7912567257881165, 0.4849804639816284, 0.2547086179256439, 0.3698565661907196, 0.5427767634391785, 0.4210340082645416, 0.9626325368881226, 0.18846717476844788, 0.7452578544616699, 0.5909601449966431]"
unreliable narrator,"[13, 5, 11, 4, 14, 6, 2, 10, 14, 4, 31, 5, 2, 11, 11, 2, 8, 12, 11]",34,"[0.6317525506019592, 1.2242255210876465, 0.5226778984069824, 0.5948797464370728, 0.004164930433034897, 0.9046804904937744, 0.757705807685852, 1.194385051727295, 0.6761881113052368, 0.3877484202384949, 0.3635771870613098, 0.8700640201568604, 0.01922745630145073, 0.916664719581604, 1.0742584466934204, 0.6814835071563721, 0.9061470627784729, 1.2171595096588135, 0.3878949284553528, -0.0022810555528849363, 0.4371229410171509, 0.17969359457492828, 0.8730779886245728, 0.7856511473655701, 1.1973775625228882, 1.3245514631271362, 0.8624541759490967, 0.0013356637209653854, 0.816400408744812, 1.1447924375534058, 1.2136766910552979, 1.0085713863372803, 0.878057599067688, 1.2187743186950684, -0.005026422906666994, 1.0755560398101807, -0.04220364987850189, 0.013352006673812866, 1.611462950706482, 0.8668452501296997, 0.9142919778823853, 1.024041771888733, 0.19609728455543518, 0.8583496809005737, -0.024379923939704895, 0.26971516013145447, 0.23400570452213287, 1.5187609195709229, 0.6007893681526184, 1.0887689590454102, 0.3782067894935608, 1.3508942127227783, 1.2111961841583252, 0.6395177245140076, 0.9694937467575073, -0.02728419005870819, 0.544019877910614, 0.8686484694480896, 1.2191213369369507, 0.8641669154167175, 1.0330216884613037, 0.21870756149291992, 1.0831506252288818, 0.5768415927886963]"
verbal irony,"[28, 4, 11, 10, 2, 14, 31, 6, 11, 12, 5, 21]",34,"[0.9590283036231995, 0.3141516149044037, 0.7217663526535034, 0.8165085315704346, 0.0031249113380908966, 1.391336441040039, 0.06236682087182999, 1.2906074523925781, 0.6668709516525269, 0.37080568075180054, 0.6813185214996338, 1.2675609588623047, 0.006107286550104618, 1.0233039855957031, 1.005180835723877, 0.3308814764022827, 1.4525375366210938, 1.3375630378723145, 0.015228413045406342, -0.0006628604605793953, 0.8584951758384705, 0.018952280282974243, 0.2452922761440277, 1.3402650356292725, 1.8156036138534546, 2.056166172027588, 1.1219029426574707, -0.011977924033999443, 0.8607253432273865, 0.5039995312690735, 1.879906415939331, 1.5313650369644165, 1.087979793548584, 1.7492997646331787, -0.00032300129532814026, 0.2832908630371094, -0.013876602984964848, -0.0045212507247924805, 2.133729934692383, 0.18476316332817078, 0.9356254935264587, 0.7172543406486511, 0.3638781011104584, 0.2900429666042328, 0.04476001858711243, -0.07090094685554504, -0.018541604280471802, 1.0161867141723633, 0.7339046597480774, 1.5632823705673218, 0.4402579367160797, 1.8950221538543701, 0.4699610769748688, 0.2204124629497528, 1.3823710680007935, -0.1094570904970169, 0.20669402182102203, 0.6836737394332886, 1.4771808385849, 1.265998125076294, 1.2427068948745728, 0.35749897360801697, 1.622828722000122, 0.17689043283462524]"
adjacent,"[2, 20, 23, 2, 18, 4, 5, 8]",34,"[1.3452763557434082, 0.5102717876434326, 1.0248512029647827, 0.9293447732925415, 0.0006606243550777435, 1.0644993782043457, 0.5268547534942627, 1.1382598876953125, 0.6587816476821899, 0.23172159492969513, 0.7534012198448181, 0.9827346801757812, 0.0029644034802913666, 0.6412205100059509, 0.8510807752609253, 0.2758422791957855, 1.6952030658721924, 0.8764845132827759, 0.3571103811264038, 0.0032148147001862526, 0.8848435282707214, 0.5534794330596924, 0.3855557441711426, 1.0149660110473633, 1.6356992721557617, 1.8309929370880127, 1.1552002429962158, -0.0040381550788879395, 0.5106669664382935, 0.5045177340507507, 1.4121744632720947, 1.2605161666870117, 0.8543053865432739, 1.3953425884246826, 0.0023586489260196686, 0.46248698234558105, -0.012065458111464977, 0.5009230375289917, 1.7934523820877075, 0.5864402055740356, 0.43643051385879517, 0.46532630920410156, 0.1864648163318634, 0.5373459458351135, 0.15640175342559814, 0.5955435633659363, 0.43149644136428833, 0.7313851118087769, 0.34164556860923767, 1.5470588207244873, 0.2968903183937073, 1.4892363548278809, 0.5438965559005737, 0.27495452761650085, 0.978591799736023, 0.37831175327301025, 0.08849392831325531, 0.36691489815711975, 0.9620763659477234, 1.0250872373580933, 1.0239193439483643, 0.30838561058044434, 1.429549217224121, 0.2869585156440735]"
anticipate,"[2, 5, 8, 6, 18, 6, 3, 2, 8, 4]",34,"[0.657522976398468, 0.8816662430763245, 0.3897249698638916, 0.26340922713279724, 0.005303170531988144, 0.18432514369487762, 0.642693817615509, 1.4478564262390137, 0.7821041941642761, 0.42458319664001465, 0.7456348538398743, 0.5972542762756348, 0.03888598829507828, 0.4917494058609009, 1.1175392866134644, 1.104519248008728, 0.6652480363845825, 0.3512990474700928, 0.4422609806060791, 0.0005358163034543395, 0.3651149868965149, 0.27903562784194946, 1.065717101097107, 0.40748244524002075, 0.6751931309700012, 0.6658543944358826, 0.7503359317779541, 0.00606965459883213, 0.14256471395492554, 0.8962947130203247, 0.9659805297851562, 0.4136492908000946, 0.18348020315170288, 1.0236865282058716, 0.005496561992913485, 0.5891968011856079, -0.025748558342456818, 0.5660380125045776, 1.6885062456130981, 0.6984280347824097, 0.32691219449043274, 0.5455533862113953, -0.052676595747470856, 1.224320650100708, 0.047127075493335724, 0.5811547636985779, 0.6808381080627441, 0.8556039333343506, 0.32800012826919556, 1.166771411895752, 0.5219250917434692, 1.2044265270233154, 1.0557827949523926, 1.286386251449585, 0.9852316379547119, 0.3400864601135254, 0.8065162301063538, 0.26213690638542175, 1.0649287700653076, 0.52295982837677, 1.014690637588501, 0.3967758119106293, 0.34049591422080994, 0.2967471778392792]"
antithesis,"[2, 5, 8, 6, 8, 9, 4, 7, 6, 7]",34,"[0.585048496723175, 1.0575120449066162, 0.3379891514778137, 0.3589556813240051, 0.0029747728258371353, 0.4480524957180023, 0.8472588658332825, 0.9966723322868347, 0.6342107057571411, 0.2594989538192749, 0.6286764740943909, 0.5753127336502075, 0.020723335444927216, 0.5384605526924133, 1.0509238243103027, 0.5430635213851929, 0.6472761034965515, 0.670905590057373, 0.5616214275360107, -0.0010680663399398327, 0.3956696391105652, 0.14574973285198212, 0.8398669958114624, 0.4912921190261841, 0.7336043119430542, 0.7648523449897766, 0.6205945014953613, 0.009692991152405739, 0.3593749403953552, 1.1193602085113525, 0.8837467432022095, 0.5920270085334778, 0.45490607619285583, 0.8694045543670654, -0.005643416196107864, 0.8689972162246704, -0.01815182715654373, 0.3758313059806824, 1.2087230682373047, 0.9893303513526917, 0.5449134707450867, 0.6930263042449951, 0.054176390171051025, 0.9558362364768982, 0.0968637764453888, 0.4546196460723877, 0.6657125949859619, 1.008371353149414, 0.2501443028450012, 0.9310653209686279, 0.32623082399368286, 0.9185580015182495, 1.2055963277816772, 0.756123960018158, 0.8336638808250427, 0.25192990899086, 0.44287624955177307, 0.5484501123428345, 0.8168291449546814, 0.5593847036361694, 0.8673202395439148, 0.3161868751049042, 0.6065708994865417, 0.6120039224624634]"
assonance,"[2, 7, 7, 12, 5, 2, 5, 18, 4]",34,"[0.882670521736145, 0.7402136325836182, 0.5757609605789185, 0.5452153086662292, 0.011538437567651272, 0.587090015411377, 0.6064256429672241, 0.9473203420639038, 0.522892951965332, 0.17715278267860413, 0.5847421884536743, 0.5985227823257446, 0.00837724283337593, 0.36920738220214844, 0.6868772506713867, 0.42098233103752136, 0.9901753664016724, 0.597669243812561, 0.37695854902267456, 0.001094352570362389, 0.5596654415130615, 0.39618992805480957, 0.5235414505004883, 0.6410468220710754, 0.9374085664749146, 1.0205106735229492, 0.7522969245910645, 0.0037803351879119873, 0.3844958245754242, 0.5816638469696045, 0.9327267408370972, 0.760278582572937, 0.4830130934715271, 0.8233721852302551, -0.0007156780920922756, 0.5052685737609863, -0.00991581380367279, 0.5455477237701416, 1.2389066219329834, 0.6132131814956665, 0.3719547390937805, 0.37793904542922974, 0.09944494068622589, 0.6337887644767761, 0.08541479706764221, 0.5776684284210205, 0.49487632513046265, 0.5780382752418518, 0.2703022360801697, 1.0880204439163208, 0.26908281445503235, 0.9631288647651672, 0.6240273714065552, 0.4891778230667114, 0.6402419209480286, 0.38589197397232056, 0.20147667825222015, 0.3643352687358856, 0.7212514877319336, 0.644895076751709, 0.7141980528831482, 0.23325848579406738, 0.7550483345985413, 0.34004920721054077]"
cliché,"[18, 14, 6, 18, 9, 0]",34,"[1.0221538543701172, 0.5147103667259216, 0.8149224519729614, 0.6378195881843567, -0.003514133393764496, 0.3025745153427124, 0.6763508915901184, 0.8454013466835022, 0.5831037759780884, 0.14106278121471405, 0.7110018730163574, 0.6375494599342346, 0.0024833232164382935, 0.2633267045021057, 0.8871285915374756, 0.2522890865802765, 1.0034531354904175, 0.2077208161354065, 0.5340616703033447, 0.0037960046902298927, 0.49622154235839844, 0.70051509141922, 0.40567564964294434, 0.37056541442871094, 0.7918319702148438, 0.8203994631767273, 0.7336673736572266, -0.0005129463970661163, -0.027207229286432266, 0.5028049349784851, 0.7137820720672607, 0.5063773989677429, 0.3503134846687317, 0.7509688138961792, -0.0004739747382700443, 0.38930097222328186, -0.003344734665006399, 0.8333898782730103, 1.147921085357666, 0.7838557362556458, 0.015616263262927532, 0.29564031958580017, -0.0451197624206543, 0.7117530107498169, 0.3332194685935974, 0.9603711366653442, 0.8423250913619995, 0.4248471260070801, 0.018132351338863373, 1.0706932544708252, 0.2168227583169937, 0.800814151763916, 0.6515456438064575, 0.4741370677947998, 0.6588113903999329, 0.7491304278373718, 0.0546783022582531, 0.038148585706949234, 0.42127078771591187, 0.41689711809158325, 0.8159102201461792, 0.255833238363266, 0.7271820902824402, 0.3666386008262634]"
